episode,total_reward
1,-400.12281370162964
2,-900.7725369930267
3,-797.1646975278854
4,9.925235748291016
5,-728.0371768474579
6,9.974276542663574
7,-223.4193081855774
8,-58.19505214691162
9,-57.45633316040039
10,-57.215115547180176
11,-576.1753944158554
12,9.871850967407227
13,9.994462013244629
14,-57.81185054779053
15,-326.15057849884033
16,9.945195198059082
17,-498.85311806201935
18,9.923821449279785
19,-738.8385411500931
20,-807.0240978002548
21,-586.7903775572777
22,-760.5759733915329
23,-476.701602935791
24,9.993319511413574
25,-826.0913957357407
26,-631.0268321037292
27,-695.5898370742798
28,9.79586410522461
29,9.959013938903809
30,9.92676830291748
31,-360.9271985888481
32,9.93282699584961
33,9.971648216247559
34,-679.9268378019333
35,-661.7312554121017
36,-595.3235100507736
37,-931.2483132481575
38,9.888503074645996
39,-659.0718564987183
40,-138.95614862442017
41,-377.6102901697159
42,-600.1682138442993
43,9.955667495727539
44,-916.6753869652748
45,-625.6440383195877
46,9.992209434509277
47,9.8810396194458
48,-540.6396315693855
49,-802.3654296398163
50,-431.2020118236542
51,8.81641960144043
52,8.67358112335205
53,9.488017082214355
54,9.772635459899902
55,9.358115196228027
56,9.33771800994873
57,9.420744895935059
58,9.951000213623047
59,9.960124969482422
60,9.912428855895996
61,9.295554161071777
62,9.921821594238281
63,9.03071117401123
64,8.09204387664795
65,9.762063980102539
66,9.3904390335083
67,9.938604354858398
68,9.492931365966797
69,9.994170188903809
70,9.42005729675293
71,9.959239959716797
72,9.768239974975586
73,9.44890022277832
74,9.554018020629883
75,9.988792419433594
76,9.75265884399414
77,9.05263614654541
78,9.866171836853027
79,9.867903709411621
80,9.872588157653809
81,9.134796142578125
82,8.700241088867188
83,8.112456321716309
84,8.810019493103027
85,8.864574432373047
86,9.9822359085083
87,9.753969192504883
88,9.462874412536621
89,9.875959396362305
90,9.371687889099121
91,9.987239837646484
92,9.784460067749023
93,9.220526695251465
94,9.965760231018066
95,8.784797668457031
96,9.798552513122559
97,9.724088668823242
98,9.518500328063965
99,9.524590492248535
100,9.94588851928711
101,9.590188026428223
102,9.366820335388184
103,9.666370391845703
104,9.934525489807129
105,7.517102241516113
106,9.567240715026855
107,8.14623737335205
108,9.986891746520996
109,9.331686973571777
110,9.43834114074707
111,8.382434844970703
112,8.925631523132324
113,9.755646705627441
114,9.95305347442627
115,9.70003604888916
116,9.983089447021484
117,9.831477165222168
118,8.670122146606445
119,9.29467487335205
120,9.955636978149414
121,9.55833625793457
122,8.2606840133667
123,9.260769844055176
124,9.545498847961426
125,8.95370101928711
126,9.982691764831543
127,9.881234169006348
128,9.797500610351562
129,9.758974075317383
130,9.99895191192627
131,9.48005199432373
132,-851.5706293582916
133,-703.1819158196449
134,9.937089920043945
135,-771.501549243927
136,-827.2622870802879
137,9.899888038635254
138,-533.2717208266258
139,-731.9359475374222
140,-718.6460831165314
141,-903.5075808763504
142,-787.568789601326
143,9.968053817749023
144,9.974653244018555
145,-913.1089378595352
146,-967.8158672451973
147,-808.3598718643188
148,9.98384952545166
149,9.924924850463867
150,-875.3258126974106
151,9.198104858398438
152,9.274931907653809
153,8.976058006286621
154,8.07595157623291
155,9.929927825927734
156,9.96838665008545
157,8.636185646057129
158,9.887243270874023
159,9.882376670837402
160,9.992737770080566
161,9.70722484588623
162,9.910772323608398
