episode,total_reward
122,-603.9830141067505
123,-601.5007281303406
124,-601.6362142562866
125,-604.7736282348633
126,-572.2265095710754
127,-420.48804330825806
128,-597.4719486236572
129,-602.5106258392334
130,-418.07806062698364
131,-518.5899043083191
132,-446.4325089454651
133,-573.4519696235657
134,-544.4071855545044
135,-601.7104997634888
136,-601.1126298904419
137,-586.4550938606262
138,-603.2616443634033
139,-605.6967158317566
140,-605.6991424560547
141,-603.7289762496948
142,-604.0936250686646
143,-601.3588671684265
144,-603.4151816368103
145,-500.2210774421692
146,-531.9443192481995
147,-604.5752372741699
148,-604.2194581031799
149,-604.9029383659363
150,-506.4335079193115
151,-193.1220259666443
152,-372.1065330505371
153,-58.27530384063721
154,-430.18471479415894
155,-374.6634497642517
156,-523.4634404182434
157,-317.04543685913086
158,-304.7489957809448
159,-353.4880270957947
160,-264.1545343399048
161,-186.73481941223145
162,-334.40160036087036
163,-206.2393717765808
164,-498.07111072540283
165,-143.8085241317749
166,-410.9503917694092
167,-1071.3757495880127
168,-1126.5091695785522
169,-335.1523628234863
170,-222.218505859375
171,-304.63671016693115
172,-300.14839220046997
173,-535.9340887069702
174,-645.0611362457275
175,-652.5495457649231
176,-4.505797386169434
177,-536.6429567337036
178,-868.0828466415405
179,-986.9853277206421
180,-1165.6731538772583
181,-1228.0776357650757
182,-1165.4955739974976
183,-222.92187023162842
184,-659.0700645446777
185,-1214.4243507385254
186,-1206.123083114624
187,-1245.1861791610718
188,-1208.1596412658691
189,-1207.2299871444702
190,-629.9428791999817
191,-116.35037422180176
192,-497.19645404815674
193,-374.39998865127563
194,-64.90495586395264
195,-349.7519636154175
196,-494.7225260734558
197,-184.39821481704712
198,-494.62398624420166
199,-429.17495107650757
200,-547.1675601005554
201,-606.9940886497498
202,-604.5048904418945
203,-607.0870547294617
204,-602.483470916748
205,-533.8760209083557
206,-531.1352882385254
207,-539.1496810913086
208,-603.841272354126
209,-604.0778069496155
210,-604.3377923965454
211,-609.5804224014282
212,-486.45658016204834
213,-601.0113310813904
214,-603.1987233161926
215,-604.4942712783813
216,-598.9140281677246
217,-607.085286617279
218,-604.1693630218506
219,-513.0165739059448
220,-83.22913265228271
221,-190.9021701812744
222,-453.4844608306885
223,-434.855872631073
224,-196.5592384338379
225,-508.4325098991394
226,-567.1978025436401
227,-600.1556077003479
228,-605.7709946632385
229,-605.3679604530334
230,-605.3869905471802
231,-605.381064414978
232,-601.4022035598755
233,-606.9965023994446
234,-602.220814704895
235,-1145.7710736691952
236,-675.8624866604805
237,-172.23590898513794
238,-820.6742934286594
239,-891.6230159699917
240,-903.3088012933731
241,-840.5911566019058
242,-963.895545899868
243,-526.6770800948143
244,-824.2568225860596
245,-67.83179187774658
246,-78.54592609405518
247,-210.57253170013428
248,-234.50221729278564
249,-163.75027465820312
250,-822.2959179282188
251,-1040.7293155193329
252,-460.9164972305298
253,-856.8468594551086
254,-600.2082512378693
255,-587.5037207007408
256,-727.5305778980255
257,-707.3193345665932
258,-1205.755121231079
259,-959.8611698150635
260,-635.6377825737
261,-910.5598651766777
262,-530.0238899588585
263,-338.1635112762451
264,-599.099174618721
265,-840.8588674068451
266,-988.2475275397301
267,-261.73768424987793
268,-430.75238609313965
269,-195.58148765563965
270,-828.8234553039074
271,-1060.7901407182217
272,-1012.7547428011894
273,-1124.9780278205872
274,-1082.6561440825462
275,-946.1823410391808
276,-918.6885848045349
277,-1086.7911668419838
278,-963.2465753853321
279,-1006.3087810575962
280,-1150.4699291586876
281,-1128.6498254835606
282,-838.640207529068
283,-553.8924040794373
284,-569.700747013092
285,-599.0185418128967
286,-606.1426949501038
287,-604.3839282989502
288,-602.3153991699219
289,-603.8395171165466
290,-606.5328855514526
291,-598.8266501426697
292,-606.3820295333862
293,-605.3829803466797
294,-605.153621673584
295,-604.8020944595337
296,-600.4942631721497
297,-602.8190841674805
298,-610.8135104179382
299,-604.6177825927734
300,-604.694851398468
301,-602.2995648384094
302,-603.2961916923523
303,-604.2125029563904
304,-512.7699313163757
305,-529.600567817688
306,-458.4467701911926
307,-510.01540327072144
308,-704.5948419570923
309,-663.8562355041504
310,-162.46838569641113
311,-517.0714011192322
312,-480.71517992019653
313,-410.7548499107361
314,-394.171422958374
315,-496.9077534675598
316,-517.5766668319702
317,-497.09552812576294
318,-160.32539749145508
319,-486.10208463668823
320,-186.4605007171631
321,-179.15750980377197
322,-189.16109466552734
323,-585.999303817749
324,-518.2307214736938
325,-518.773633480072
326,-582.5987420082092
327,-594.4390511512756
328,-583.9851861000061
329,-539.2860674858093
330,-562.7101011276245
331,-596.6833691596985
332,-599.9226369857788
333,-597.2463140487671
334,-567.1993961334229
335,-165.47189331054688
336,-546.6877851486206
337,-607.2672681808472
338,-601.9423017501831
339,-604.5471363067627
340,-602.1940574645996
341,-604.2603693008423
342,-604.3785853385925
343,-601.5829334259033
344,-603.2482562065125
345,-606.3197355270386
346,-605.6057252883911
347,-602.3951678276062
348,-600.4551849365234
349,-607.5090794563293
350,-603.0634212493896
351,-604.175208568573
352,-603.7024683952332
353,-603.2724990844727
354,-605.621515750885
355,-608.5263795852661
356,-605.9329199790955
357,-605.204505443573
358,-601.7214779853821
359,-603.4284977912903
360,-580.2184767723083
361,-610.7849378585815
362,-606.0048975944519
363,-608.1768536567688
364,-567.3372602462769
365,-607.150716304779
366,-608.7058053016663
367,-604.9382920265198
368,-602.3307275772095
369,-605.5104689598083
370,-604.095591545105
371,-605.845784664154
372,-606.7696523666382
373,-603.1204876899719
374,-606.2289590835571
375,-604.6915650367737
376,-599.7378706932068
377,-604.0248227119446
378,-600.9846391677856
379,-568.0313577651978
380,-529.961727142334
381,-225.07874059677124
382,-521.2667937278748
383,-604.177227973938
384,-608.2064065933228
385,-604.0094990730286
386,-600.1915783882141
